station_name,line_code,line_name,deliver_no,customer_code,customer_name,longitude,latitude,order_cycle_type,order_weekday,city_village_code,avg_order_qty,distance_to_平城直送,distance_to_灵丘中转站,distance_to_太原直送,nearest_station,distance_to_station,province,city,district,township,full_address,lon_84,lat_84,grid_id,LonGridCenter,LatGridCenter,group,customer_osmid_mapping,OSM_X,OSM_Y,BB_RETAIL_CUSTOMER_CODE,kmeans_cluster,dbscan_label,kmeans_label
太原直送,DQXS013,DQXS013,94,140121100017,清徐***秀商店,112.362811,37.608443,1.0,4.0,111.0,48.67,2.6075260256496007,2.623974230792104,0.4008049130487302,太原直送,0.4008049130487302,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇清源路华正小区,112.35618913583286,37.607617804639325,143_31,112.35585473505355,37.60571496139911,2.0,4040602011.0,112.3567201,37.6107621,140121100017.0,0,14,3
太原直送,CQXS011,CQXS011,78,140121100081,清徐***店经销部,112.364646,37.610741,1.0,3.0,111.0,25.0,2.604726645318664,2.62105427599583,0.3979569567340205,太原直送,0.3979569567340205,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇紫林路5号新紫金酒店,112.35802071257643,37.60991301362024,143_32,112.35585473505355,37.61021156660553,2.0,7012732930.0,112.3585716,37.6097502,140121100081.0,0,14,3
太原直送,DQXS013,DQXS013,116,140121100098,清徐***酒茶商行,112.367252,37.609769,1.0,4.0,111.0,86.0,2.604713306306283,2.6198811111957,0.3977886674567301,太原直送,0.3977886674567301,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇紫林路锦江大酒店,112.36062255233432,37.608937519962005,144_32,112.3616476632707,37.61021156660553,2.0,4040609576.0,112.3596456,37.609361,140121100098.0,0,14,3
太原直送,CQXS011,CQXS011,92,140121100157,清徐***芬便利店,112.362112,37.605835,1.0,3.0,111.0,27.67,2.610212380134039,2.626302968604348,0.4034702745246555,太原直送,0.4034702745246555,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇湖东三街迎宪建安,112.35549167555304,37.6050110268196,143_31,112.35585473505355,37.60571496139911,2.0,7012732930.0,112.3585716,37.6097502,140121100157.0,0,14,3
太原直送,DQXS013,DQXS013,89,140121100318,清徐***华副食店,112.361734,37.607501,1.0,4.0,111.0,61.33,2.608788933150592,2.625402546022229,0.4021063563847257,太原直送,0.4021063563847257,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇湖东二街煤炭运销公司宿舍,112.35511414658411,37.60667745594234,143_31,112.35585473505355,37.60571496139911,2.0,4040602011.0,112.3567201,37.6107621,140121100318.0,0,14,3
太原直送,BQXS011,BQXS011,128,140121100320,清徐***秀峰商店,112.365409,37.614636,1.0,2.0,111.0,46.33,2.6008141733636045,2.6177782532311635,0.3940912961548389,太原直送,0.3940912961548389,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇凤仪街思德睿国学幼儿园,112.3587819699706,37.61380667875426,144_33,112.3616476632707,37.61470817181196,2.0,4040602025.0,112.3589791,37.6129417,140121100320.0,0,14,3
太原直送,CQXS011,CQXS011,90,140121100559,清徐***刚商店,112.363958,37.605572,1.0,3.0,111.0,50.0,2.6098041716055995,2.625173840710172,0.4029584542679287,太原直送,0.4029584542679287,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇小东北时尚干锅清热苑,112.3573344986462,37.60474537601839,143_31,112.35585473505355,37.60571496139911,2.0,4040609581.0,112.3595515,37.6091938,140121100559.0,0,14,3
太原直送,BQXS011,BQXS011,118,140121100719,清徐***服务部,112.362044,37.610316,1.0,2.0,123.0,29.33,2.606047347097518,2.623206629349852,0.3994143551876944,太原直送,0.3994143551876944,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇美锦大街帝景公馆,112.35542325977364,37.609491788421344,143_32,112.35585473505355,37.61021156660553,2.0,4040602011.0,112.3567201,37.6107621,140121100719.0,0,14,3
太原直送,CQXS013,CQXS013,117,140121100821,清徐***红商店,112.361567,37.612684,1.0,3.0,111.0,87.0,2.6040036162012137,2.621886588449243,0.3974583904725121,太原直送,0.3974583904725121,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇紫林路清徐碧源孔雀台,112.35494682413862,37.61186032529623,143_32,112.35585473505355,37.61021156660553,2.0,4040602011.0,112.3567201,37.6107621,140121100821.0,0,14,3
太原直送,CQXS011,CQXS011,89,140121100909,清徐***烟酒行,112.363873,37.607746,1.0,3.0,111.0,32.67,2.6078012042533083,2.6237072635661938,0.4010066573125693,太原直送,0.4010066573125693,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇清源路宏达小区,112.35724938381638,37.60691932891651,143_31,112.35585473505355,37.60571496139911,2.0,7012732930.0,112.3585716,37.6097502,140121100909.0,0,14,3
太原直送,AQXS011,AQXS011,116,140121100979,清徐***萍便利店,112.360812,37.615286,1.0,1.0,111.0,55.67,2.6018409170005024,2.620602733017161,0.3954121482832844,太原直送,0.3954121482832844,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇迎新路紫林路小学,112.3541928688967,37.61446327655758,143_33,112.35585473505355,37.61470817181196,2.0,2140817143.0,112.3581005,37.6156431,140121100979.0,0,14,3
太原直送,BQXS011,BQXS011,119,140121101096,清徐***斋茶店,112.362067,37.61052,1.0,2.0,123.0,51.67,2.6058484848902856,2.623047159921072,0.3992191227947372,太原直送,0.3992191227947372,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇美锦大街帝景公馆,112.3554461946748,37.60969573974442,143_32,112.35585473505355,37.61021156660553,2.0,4040602011.0,112.3567201,37.6107621,140121101096.0,0,14,3
太原直送,BQXS011,BQXS011,120,140121101208,清徐***萍商店,112.362349,37.61066,1.0,2.0,123.0,33.33,2.605617435142962,2.622747955343403,0.3989750132840384,太原直送,0.3989750132840384,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇美锦大街帝景公馆,112.3557276803395,37.609835315426885,143_32,112.35585473505355,37.61021156660553,2.0,4040602011.0,112.3567201,37.6107621,140121101208.0,0,14,3
太原直送,AQXS011,AQXS011,114,140121101209,清徐***水果店,112.361966,37.610386,1.0,1.0,123.0,45.0,2.606009627115374,2.623213134707322,0.3993829104731469,太原直送,0.3993829104731469,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇美锦大街帝景公馆,112.3553453895246,37.60956189830368,143_32,112.35585473505355,37.61021156660553,2.0,4040602011.0,112.3567201,37.6107621,140121101209.0,0,14,3
太原直送,BQXS011,BQXS011,116,140121101253,清徐***烟酒茶店,112.360906,37.609123,1.0,2.0,123.0,22.33,2.607566899829228,2.624854527225462,0.4009716525753427,太原直送,0.4009716525753427,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇美锦大街清徐小微企业孵化园,112.35428743631375,37.608300568698326,143_32,112.35585473505355,37.61021156660553,2.0,4040602011.0,112.3567201,37.6107621,140121101253.0,0,14,3
太原直送,CQXS011,CQXS011,81,140121101296,清徐***酒冷饮店,112.364872,37.610469,1.0,3.0,111.0,35.67,2.604900895959187,2.6210841814485786,0.3981129612522001,太原直送,0.3981129612522001,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇湖东二街善福苑,112.35824636506564,37.60964071667094,143_32,112.35585473505355,37.61021156660553,2.0,7012732930.0,112.3585716,37.6097502,140121101296.0,0,14,3
太原直送,DQXS013,DQXS013,99,140121101306,（金***街金虎便利店,112.367653,37.612181,1.0,4.0,111.0,50.0,2.6023153071370864,2.617901765090695,0.3954196179301147,太原直送,0.3954196179301147,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇凤仪街清徐县人民医院,112.36102262642449,37.61134881531114,144_32,112.3616476632707,37.61021156660553,2.0,2140817166.0,112.3617431,37.6124634,140121101306.0,0,14,3
太原直送,AQXS011,AQXS011,113,140121101312,清徐***茶经销部,112.361966,37.610386,1.0,1.0,123.0,67.33,2.606009627115374,2.623213134707322,0.3993829104731469,太原直送,0.3993829104731469,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇美锦大街帝景公馆,112.3553453895246,37.60956189830368,143_32,112.35585473505355,37.61021156660553,2.0,4040602011.0,112.3567201,37.6107621,140121101312.0,0,14,3
太原直送,DQXS013,DQXS013,86,140121101396,清徐***便民商店,112.361581,37.607355,1.0,4.0,111.0,21.0,2.608979742278579,2.6256140018191925,0.4023024094981284,太原直送,0.4023024094981284,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇湖东二街煤炭运销公司宿舍,112.35496143662604,37.60653169395962,143_31,112.35585473505355,37.60571496139911,2.0,4040602011.0,112.3567201,37.6107621,140121101396.0,0,14,3
太原直送,CQXS011,CQXS011,91,140121101397,清徐***肉店二部,112.362157,37.605994,1.0,3.0,111.0,27.33,2.6100477565609768,2.6261592760931305,0.4033067878141878,太原直送,0.4033067878141878,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇湖东三街迎宪建安,112.35553657703376,37.60516994819432,143_31,112.35585473505355,37.60571496139911,2.0,7012732930.0,112.3585716,37.6097502,140121101397.0,0,14,3
太原直送,DQXS013,DQXS013,107,140121101419,清徐***便民店,112.369561,37.61025,1.0,4.0,111.0,33.67,2.603447980449193,2.6179001760941865,0.3964239928069403,太原直送,0.3964239928069403,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇康东巷清华嘉园,112.36292790637548,37.609415490692655,144_32,112.3616476632707,37.61021156660553,2.0,7012732867.0,112.3628364,37.607754,140121101419.0,0,14,3
太原直送,BQXS011,BQXS011,102,140121101626,清徐***虎商店,112.362791,37.603836,1.0,2.0,111.0,49.67,2.611840934875818,2.627224033048187,0.4050186408710068,太原直送,0.4050186408710068,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇凤仪街清徐县县城二中,112.356169721891,37.603011193038704,143_30,112.35585473505355,37.60121835619269,2.0,4040609868.0,112.3525854,37.5999371,140121101626.0,0,14,3
太原直送,DQXS013,DQXS013,113,140121101713,清徐***信商店,112.369327,37.608956,1.0,4.0,111.0,22.33,2.6047413551393164,2.6189761839623515,0.3977043717700373,太原直送,0.3977043717700373,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇紫林路15-1号清华嘉园,112.36269441616156,37.60812188212202,144_32,112.3616476632707,37.61021156660553,2.0,7012732867.0,112.3628364,37.607754,140121101713.0,0,14,3
太原直送,DQXS013,DQXS013,117,140121101715,清徐***门市二部,112.367252,37.609769,1.0,4.0,111.0,21.33,2.604713306306283,2.6198811111957,0.3977886674567301,太原直送,0.3977886674567301,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇紫林路锦江大酒店,112.36062255233432,37.608937519962005,144_32,112.3616476632707,37.61021156660553,2.0,4040609576.0,112.3596456,37.609361,140121101715.0,0,14,3
太原直送,CQXS013,CQXS013,119,140121101795,清徐***副食商店,112.360456,37.613253,1.0,3.0,111.0,78.0,2.603867356918358,2.622280619204587,0.3974064174985087,太原直送,0.3974064174985087,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇紫林路辅路紫林路小学,112.35383775748964,37.61243095122245,143_32,112.35585473505355,37.61021156660553,2.0,4040602011.0,112.3567201,37.6107621,140121101795.0,0,14,3
太原直送,CQXS013,CQXS013,118,140121101805,清徐***食便利店,112.360456,37.613253,1.0,3.0,111.0,54.33,2.603867356918358,2.622280619204587,0.3974064174985087,太原直送,0.3974064174985087,山西省,太原市,清徐县,清源镇,山西省太原市清徐县清源镇紫林路辅路紫林路小学,112.35383775748964,37.61243095122245,143_32,112.35585473505355,37.61021156660553,2.0,4040602011.0,112.3567201,37.6107621,140121101805.0,0,14,3
