station_name,line_code,line_name,deliver_no,customer_code,customer_name,longitude,latitude,order_cycle_type,order_weekday,city_village_code,avg_order_qty,distance_to_平城直送,distance_to_灵丘中转站,distance_to_太原直送,nearest_station,distance_to_station,province,city,district,township,full_address,lon_84,lat_84,grid_id,LonGridCenter,LatGridCenter,group,customer_osmid_mapping,OSM_X,OSM_Y,BB_RETAIL_CUSTOMER_CODE,kmeans_cluster,dbscan_label
太原直送,CGJS011,CGJS011,41,140181100002,古交***红林商店,112.188026,37.905029,1.0,3.0,111.0,54.67,2.407279368101886,2.562163451882807,0.3461953735753909,太原直送,0.3461953735753909,山西省,太原市,古交市,东曲街道,山西省太原市古交市东曲街道东曲矿工人村中区,112.18146079321455,37.90432167972394,113_97,112.18206688853884,37.90249090502302,3.0,6334716339.0,112.1810835,37.9046485,140181100002.0,1,5
太原直送,BGJS011,BGJS011,122,140181100030,古交***盛农家店,112.183433,37.902357,1.0,2.0,111.0,36.67,2.41175639952297,2.56743873396212,0.3512324799844171,太原直送,0.3512324799844171,山西省,太原市,古交市,东曲街道,山西省太原市古交市东曲街道义学路二院总务科,112.17685671929262,37.9016408916235,112_97,112.17627396032168,37.90249090502302,3.0,6334716047.0,112.1760383,37.9013882,140181100030.0,1,5
太原直送,CGJS011,CGJS011,48,140181100041,古交***威粮油店,112.18683,37.905893,1.0,3.0,111.0,62.33,2.407057716835431,2.562596861320952,0.3471971440968369,太原直送,0.3471971440968369,山西省,太原市,古交市,东曲街道,山西省太原市古交市东曲街道新义路东曲矿工人村西区,112.18026175152087,37.90518371416661,113_98,112.18206688853884,37.90698751022944,3.0,6334716335.0,112.1801449,37.9044794,140181100041.0,1,5
太原直送,BGJS011,BGJS011,4,140181100063,古交***家店三部,112.189932,37.903994,1.0,2.0,112.0,17.33,2.407330147394413,2.5612679429503284,0.3445363651662928,太原直送,0.3445363651662928,山西省,太原市,古交市,东曲街道,山西省太原市古交市东曲街道义学路铁磨沟居委会,112.1833715515914,37.903289841589945,113_97,112.18206688853884,37.90249090502302,3.0,10083022810.0,112.1836996,37.9029069,140181100063.0,1,5
太原直送,BGJS011,BGJS011,3,140181100071,古交***仙商店,112.18931,37.906336,1.0,2.0,111.0,72.0,2.4055301708708554,2.560351029049915,0.34467842221119,太原直送,0.34467842221119,山西省,太原市,古交市,东曲街道,山西省太原市古交市东曲街道前进路东曲矿工人村中区,112.1827477655988,37.90563120181762,113_98,112.18206688853884,37.90698751022944,3.0,9612530729.0,112.1827189,37.9063033,140181100071.0,1,5
太原直送,CGJS011,CGJS011,35,140181100278,古交***道英商店,112.186829,37.905743,1.0,3.0,111.0,16.67,2.4071915614749035,2.5626880534791936,0.3472275554963888,太原直送,0.3472275554963888,山西省,太原市,古交市,东曲街道,山西省太原市古交市东曲街道新义路东曲矿工人村西区,112.18026076702527,37.90503368339088,113_98,112.18206688853884,37.90698751022944,3.0,6334716335.0,112.1801449,37.9044794,140181100278.0,1,5
太原直送,BGJS012,BGJS012,88,140181100293,古交***酒便利店,112.184746,37.903856,1.0,2.0,111.0,64.33,2.4098225784521974,2.565487510759112,0.3496435824922252,太原直送,0.3496435824922252,山西省,太原市,古交市,东曲街道,山西省太原市古交市东曲街道东曲街东曲矿工人村西区,112.17817282597264,37.90314256730087,112_97,112.17627396032168,37.90249090502302,3.0,6334716333.0,112.1782292,37.9031205,140181100293.0,1,5
太原直送,CGJS011,CGJS011,36,140181100440,古交***利君商店,112.185743,37.906316,1.0,3.0,111.0,19.0,2.407179081963992,2.5632096156440256,0.3481807197835613,太原直送,0.3481807197835613,山西省,太原市,古交市,东曲街道,山西省太原市古交市东曲街道滨河南路66号东曲矿工人村西区,112.17917201187493,37.905604843660434,113_98,112.18206688853884,37.90698751022944,3.0,6334716016.0,112.1785351,37.9058486,140181100440.0,1,5
太原直送,CGJS011,CGJS011,49,140181100631,古交***老秦商店,112.186829,37.906156,1.0,3.0,111.0,16.5,2.40682430676794,2.562439181828512,0.3471466731296693,太原直送,0.3471466731296693,山西省,太原市,古交市,东曲街道,山西省太原市古交市东曲街道新义路东曲矿工人村西区,112.18026071754691,37.90544676322112,113_98,112.18206688853884,37.90698751022944,3.0,6334716318.0,112.1803096,37.9060599,140181100631.0,1,5
太原直送,CGJS011,CGJS011,50,140181100673,古交***福旺商店,112.186814,37.906701,1.0,3.0,111.0,64.33,2.406346559190718,2.5621228053979,0.3470553788734607,太原直送,0.3470553788734607,山西省,太原市,古交市,东曲街道,山西省太原市古交市东曲街道新义路汾河公园,112.1802456152635,37.90599184182445,113_98,112.18206688853884,37.90698751022944,3.0,6334716318.0,112.1803096,37.9060599,140181100673.0,1,5
