station_name,line_code,line_name,deliver_no,customer_code,customer_name,longitude,latitude,order_cycle_type,order_weekday,city_village_code,avg_order_qty,distance_to_平城直送,distance_to_灵丘中转站,distance_to_太原直送,nearest_station,distance_to_station,province,city,district,township,full_address,lon_84,lat_84,grid_id,LonGridCenter,LatGridCenter,group,customer_osmid_mapping,OSM_X,OSM_Y,BB_RETAIL_CUSTOMER_CODE,kmeans_cluster,dbscan_label
太原直送,DGJS012,DGJS012,2,140181100026,古交***盛农家店,112.222683,37.920199,1.0,4.0,112.0,18.67,2.3780706998691192,2.5253844846068465,0.309314839016815,太原直送,0.309314839016815,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇古钢东路寨上社区,112.216185358719,37.91954417811611,119_101,112.21682445784177,37.92047732584872,3.0,1378997537.0,112.2162104,37.9195187,140181100026.0,1,7
太原直送,CGJS012,CGJS012,28,140181100037,古交***明爱商店,112.221915,37.923029,1.0,3.0,121.0,44.33,2.375885315084885,2.524282485219317,0.3095932142021247,太原直送,0.3095932142021247,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇农家饺子馆(曹河线店),112.21541592887,37.922373991472014,119_101,112.21682445784177,37.92047732584872,3.0,2618820170.0,112.2147791,37.9222899,140181100037.0,1,7
太原直送,DGJS012,DGJS012,3,140181100053,古交***洋洋商店,112.222715,37.920097,1.0,4.0,112.0,21.33,2.378147561683256,2.5254208214713487,0.3093010666001718,太原直送,0.3093010666001718,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇古钢东路汾东苑,112.21621741587008,37.91944218870551,119_101,112.21682445784177,37.92047732584872,3.0,1378997537.0,112.2162104,37.9195187,140181100053.0,1,7
太原直送,AGJS011,AGJS011,4,140181100066,古交***义诚商店,112.22013,37.924435,1.0,1.0,121.0,22.33,2.375430701207044,2.524854166347038,0.3111272257983882,太原直送,0.3111272257983882,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇曹河线,112.21362812724628,37.92377845481997,118_102,112.2110315296246,37.924973931055135,4.0,7840705799.0,112.2134679,37.9239023,140181100066.0,1,7
太原直送,CGJS012,CGJS012,15,140181100644,古交***家店二部,112.22469,37.925759,1.0,3.0,121.0,20.33,2.372200790418258,2.520421378555581,0.3064151978362086,太原直送,0.3064151978362086,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇河口村,112.21819443808872,37.92510716032587,119_102,112.21682445784177,37.924973931055135,4.0,5235203496.0,112.2182105,37.92488,140181100644.0,1,7
太原直送,CGJS012,CGJS012,36,140181100663,古交***阎飞商店,112.221994,37.92181,1.0,3.0,121.0,17.67,2.3769393660221967,2.5249572417870785,0.309718144592794,太原直送,0.309718144592794,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇曹河线,112.2154951874646,37.92115482622443,119_101,112.21682445784177,37.92047732584872,3.0,2618820211.0,112.2167152,37.9208085,140181100663.0,1,7
太原直送,CGJS012,CGJS012,12,140181100675,古交***全旺商店,112.225293,37.923383,1.0,3.0,121.0,38.67,2.3740550542504284,2.52137920837089,0.3062030594229975,太原直送,0.3062030594229975,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇河口派出所,112.21879851080544,37.92273122037652,119_102,112.21682445784177,37.924973931055135,4.0,2618820261.0,112.2186249,37.9230428,140181100675.0,1,7
太原直送,CGJS012,CGJS012,19,140181100968,古交***聚金商店,112.222737,37.923199,1.0,3.0,121.0,24.33,2.3753646692842807,2.523525148906787,0.3087544504489017,太原直送,0.3087544504489017,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇陕南熟肉店,112.21623907782796,37.92254482831789,119_101,112.21682445784177,37.92047732584872,3.0,5235203490.0,112.2161273,37.9225538,140181100968.0,1,7
太原直送,CGJS012,CGJS012,22,140181101038,古交***兴文商店,112.222277,37.923106,1.0,3.0,121.0,21.67,2.375654098658514,2.52394766502041,0.309223480390796,太原直送,0.309223480390796,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇飞你莫薯,112.21577843804832,37.92245136312678,119_101,112.21682445784177,37.92047732584872,3.0,5235203490.0,112.2161273,37.9225538,140181101038.0,1,7
太原直送,CGJS012,CGJS012,10,140181101119,古交***家店四部,112.226667,37.923827,1.0,3.0,121.0,23.67,2.373043240871933,2.5200169344234493,0.3047746796110135,太原直送,0.3047746796110135,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇古交农商银行(河口支行)北洋景苑,112.2201742001768,37.92317648537681,120_102,112.22261738605891,37.924973931055135,4.0,5235203488.0,112.220114,37.9222797,140181101119.0,1,7
太原直送,CGJS012,CGJS012,31,140181101230,古交***建强商店,112.221611,37.923002,1.0,3.0,121.0,61.33,2.3760458554525035,2.524540884685772,0.3098975162936981,太原直送,0.3098975162936981,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇曹河线,112.21511149262452,37.92234668363479,119_101,112.21682445784177,37.92047732584872,3.0,2618820170.0,112.2147791,37.9222899,140181101230.0,1,7
太原直送,CGJS012,CGJS012,8,140181101270,古交***云便利店,112.226667,37.923827,1.0,3.0,121.0,54.33,2.373043240871933,2.5200169344234493,0.3047746796110135,太原直送,0.3047746796110135,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇古交农商银行(河口支行)北洋景苑,112.2201742001768,37.92317648537681,120_102,112.22261738605891,37.924973931055135,4.0,5235203488.0,112.220114,37.9222797,140181101270.0,1,7
太原直送,CGJS012,CGJS012,11,140181101289,古交***明蔬菜店,112.225488,37.923692,1.0,3.0,121.0,41.0,2.373691454441792,2.521036918525588,0.3059598356418708,太原直送,0.3059598356418708,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇河口镇综合便民服务中心北洋景苑,112.21899372625842,37.92304045297625,119_102,112.21682445784177,37.924973931055135,4.0,2618820261.0,112.2186249,37.9230428,140181101289.0,1,7
太原直送,CGJS012,CGJS012,14,140181101308,古交***大粮油店,112.224704,37.92562,1.0,3.0,121.0,18.33,2.372318773577021,2.520494300900713,0.306423261600679,太原直送,0.306423261600679,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇河口村北洋景苑,112.2182084731416,37.9249681450038,119_102,112.21682445784177,37.924973931055135,4.0,5235203496.0,112.2182105,37.92488,140181101308.0,1,7
太原直送,CGJS012,CGJS012,18,140181101355,古交***便利店,112.223119,37.923579,1.0,3.0,121.0,9.33,2.374853725390264,2.5229910844894032,0.3083153495562655,太原直送,0.3083153495562655,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇大毛麻辣烫自选冒菜,112.2166215664261,37.9229252699582,119_102,112.21682445784177,37.924973931055135,4.0,5235203490.0,112.2161273,37.9225538,140181101355.0,1,7
太原直送,CGJS012,CGJS012,9,140181101378,古交***旺商店,112.226556,37.923843,1.0,3.0,121.0,18.67,2.373078572370708,2.520095568988603,0.3048815395674176,太原直送,0.3048815395674176,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇古交农商银行(河口支行)北洋景苑,112.22006306055872,37.92319239592649,120_102,112.22261738605891,37.924973931055135,4.0,5235203488.0,112.220114,37.9222797,140181101378.0,1,7
太原直送,DGJS012,DGJS012,5,140181101493,古交***再来商店,112.222753,37.920182,1.0,4.0,112.0,21.0,2.378054544417561,2.5253390923109738,0.3092488588839123,太原直送,0.3092488588839123,山西省,太原市,古交市,东曲街道,山西省太原市古交市东曲街道古钢东路汾东苑,112.21625545916562,37.91952724221818,119_101,112.21682445784177,37.92047732584872,3.0,1378997537.0,112.2162104,37.9195187,140181101493.0,1,7
太原直送,CGJS012,CGJS012,27,140181101595,古交***百货商店,112.22244,37.923139,1.0,3.0,121.0,33.33,2.375551492614081,2.5237979178412786,0.3090572730498288,太原直送,0.3090572730498288,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇飞你莫薯,112.2159416657506,37.92248452875919,119_101,112.21682445784177,37.92047732584872,3.0,5235203490.0,112.2161273,37.9225538,140181101595.0,1,7
太原直送,CGJS012,CGJS012,16,140181101619,古交***兰商店,112.224689,37.9258,1.0,3.0,121.0,19.33,2.3721645874182062,2.520397377902539,0.3064097408128551,太原直送,0.3064097408128551,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇河口村,112.21819343188922,37.92514816765973,119_102,112.21682445784177,37.924973931055135,4.0,5235203496.0,112.2182105,37.92488,140181101619.0,1,7
太原直送,CGJS012,CGJS012,33,140181101625,古交***粮油商店,112.221495,37.922957,1.0,3.0,121.0,27.0,2.3761381283629115,2.5246604756998487,0.3100193364937058,太原直送,0.3100193364937058,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇曹河线,112.2149953292909,37.92230155845567,119_101,112.21682445784177,37.92047732584872,3.0,2618820170.0,112.2147791,37.9222899,140181101625.0,1,7
太原直送,CGJS012,CGJS012,26,140181101692,古交***便利店,112.221915,37.923029,1.0,3.0,121.0,35.0,2.375885315084885,2.524282485219317,0.3095932142021247,太原直送,0.3095932142021247,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇农家饺子馆(曹河线店),112.21541592887,37.922373991472014,119_101,112.21682445784177,37.92047732584872,3.0,2618820170.0,112.2147791,37.9222899,140181101692.0,1,7
太原直送,CGJS012,CGJS012,13,140181101723,古交***汝商店,112.224779,37.925511,1.0,3.0,121.0,23.67,2.372382603869789,2.520500507297112,0.3063664126825934,太原直送,0.3063664126825934,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇河口村北洋景苑,112.218283585184,37.924859190436806,119_102,112.21682445784177,37.924973931055135,4.0,5235203496.0,112.2182105,37.92488,140181101723.0,1,7
太原直送,CGJS012,CGJS012,35,140181101821,古交***意商店,112.221946,37.921907,1.0,3.0,121.0,23.33,2.376874192870334,2.5249367393659568,0.3097491496437055,太原直送,0.3097491496437055,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇曹河线,112.2154471069471,37.921251798135145,119_101,112.21682445784177,37.92047732584872,3.0,2618820170.0,112.2147791,37.9222899,140181101821.0,1,7
太原直送,CGJS011,CGJS011,1,140181101830,古交***佳商店,112.219523,37.920562,1.0,3.0,111.0,28.0,2.379163511481508,2.527679623139377,0.3123650173450978,太原直送,0.3123650173450978,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇卫生间中国石化通安加油站,112.21302066298914,37.91990404036121,118_101,112.2110315296246,37.92047732584872,3.0,1378997547.0,112.2110945,37.920838,140181101830.0,1,7
太原直送,CGJS012,CGJS012,20,140181101832,古交***综合商店,112.222737,37.923199,1.0,3.0,121.0,15.67,2.3753646692842807,2.523525148906787,0.3087544504489017,太原直送,0.3087544504489017,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇陕南熟肉店,112.21623907782796,37.92254482831789,119_101,112.21682445784177,37.92047732584872,3.0,5235203490.0,112.2161273,37.9225538,140181101832.0,1,7
太原直送,CGJS012,CGJS012,34,140181101869,古交***吉商店,112.221579,37.9224,1.0,3.0,121.0,20.67,2.3765982040515325,2.5249305672390205,0.3100285964955431,太原直送,0.3100285964955431,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇曹河线,112.21507951776618,37.92174453138493,119_101,112.21682445784177,37.92047732584872,3.0,2618820170.0,112.2147791,37.9222899,140181101869.0,1,7
太原直送,CGJS012,CGJS012,25,140181101930,古交***粮油店,112.222277,37.923106,1.0,3.0,121.0,20.67,2.375654098658514,2.52394766502041,0.309223480390796,太原直送,0.309223480390796,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇飞你莫薯,112.21577843804832,37.92245136312678,119_101,112.21682445784177,37.92047732584872,3.0,5235203490.0,112.2161273,37.9225538,140181101930.0,1,7
太原直送,CGJS012,CGJS012,23,140181101944,古交***玲商店,112.222277,37.923106,1.0,3.0,121.0,32.0,2.375654098658514,2.52394766502041,0.309223480390796,太原直送,0.309223480390796,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇飞你莫薯,112.21577843804832,37.92245136312678,119_101,112.21682445784177,37.92047732584872,3.0,5235203490.0,112.2161273,37.9225538,140181101944.0,1,7
太原直送,CGJS012,CGJS012,17,140181101952,古交***祥商店,112.223911,37.924366,1.0,3.0,121.0,22.67,2.3737951883625086,2.521884332332867,0.3074061106305459,太原直送,0.3074061106305459,山西省,太原市,古交市,河口镇,山西省太原市古交市河口镇孟学元口腔诊所河口镇人民政府,112.21741456010297,37.92371317039968,119_102,112.21682445784177,37.924973931055135,4.0,5235203495.0,112.2178008,37.9248055,140181101952.0,1,7
