station_name,line_code,line_name,deliver_no,customer_code,customer_name,longitude,latitude,order_cycle_type,order_weekday,city_village_code,avg_order_qty,distance_to_平城直送,distance_to_灵丘中转站,distance_to_太原直送,nearest_station,distance_to_station,province,city,district,township,full_address,lon_84,lat_84,grid_id,LonGridCenter,LatGridCenter,group,customer_osmid_mapping,OSM_X,OSM_Y,BB_RETAIL_CUSTOMER_CODE,kmeans_cluster,dbscan_label
太原直送,ALFS011,ALFS011,113,140123100277,娄烦***便民商店,111.814314,38.074224,1.0,1.0,122.0,22.33,2.4618609302009737,2.7816798175586293,0.7199967592996558,太原直送,0.7199967592996558,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇君宇大街,111.80783553704684,38.07369246417636,48_135,111.80552655442357,38.07336190286709,4.0,4506900542.0,111.809874,38.0745637,140123100277.0,1,1
太原直送,DLFS011,DLFS011,124,140123100420,娄烦***旺门市,111.810865,38.072915,1.0,4.0,121.0,31.67,2.464974793033788,2.785324882200451,0.7232320070129579,太原直送,0.7232320070129579,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇南大街,111.8043786881352,38.07237704283224,48_135,111.80552655442357,38.07336190286709,4.0,2330954586.0,111.8044451,38.0722748,140123100420.0,1,1
太原直送,ALFS011,ALFS011,78,140123100502,娄烦***飞门市,111.810369,38.074415,1.0,1.0,122.0,44.33,2.464071458370476,2.7850147526239453,0.7239299997651769,太原直送,0.7239299997651769,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇北大街,111.80388137522895,38.07387648376663,48_135,111.80552655442357,38.07336190286709,4.0,4506900519.0,111.8032917,38.0735328,140123100502.0,1,1
太原直送,DLFS011,DLFS011,110,140123100595,娄烦***副食门市,111.818787,38.076089,1.0,4.0,121.0,68.33,2.4576907694996906,2.776869897605033,0.7158313749424516,太原直送,0.7158313749424516,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇南大街,111.81231894957708,38.07556600964549,49_135,111.81131948264073,38.07336190286709,4.0,8829356003.0,111.8135399,38.0765333,140123100595.0,1,1
太原直送,CLFS011,CLFS011,126,140123100618,娄烦***区便民店,111.816576,38.075189,1.0,3.0,121.0,65.0,2.459734242248336,2.779236602505083,0.7178923363604074,太原直送,0.7178923363604074,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇南大街娄烦县中心敬老院,111.81010276884804,38.07466176794696,49_135,111.81131948264073,38.07336190286709,4.0,4506900542.0,111.809874,38.0745637,140123100618.0,1,1
太原直送,CLFS011,CLFS011,114,140123100690,娄烦***副食门市,111.815042,38.074539,1.0,3.0,121.0,43.67,2.461172865889142,2.780891303370192,0.7193198469505713,太原直送,0.7193198469505713,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇南大街,111.8085652126816,38.07400884473306,49_135,111.81131948264073,38.07336190286709,4.0,4506900542.0,111.809874,38.0745637,140123100690.0,1,1
太原直送,CLFS011,CLFS011,132,140123100745,娄烦***烟酒行,111.814377,38.074355,1.0,3.0,121.0,27.33,2.4617182801978026,2.7815602683610927,0.7199526323307733,太原直送,0.7199526323307733,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇南大街,111.8078986694318,38.07382360505768,48_135,111.80552655442357,38.07336190286709,4.0,4506900542.0,111.809874,38.0745637,140123100745.0,1,1
太原直送,CLFS011,CLFS011,124,140123100757,娄烦***店东区店,111.822472,38.078603,1.0,3.0,121.0,61.67,2.453473032557109,2.772423695680725,0.7125491966460942,太原直送,0.7125491966460942,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇南大街,111.81601257113644,38.07808736375453,50_136,111.81711241085787,38.07785850807351,4.0,6565898988.0,111.8165695,38.0785196,140123100757.0,1,1
太原直送,DLFS011,DLFS011,121,140123100837,娄烦***发门市部,111.822207,38.078309,1.0,4.0,121.0,52.67,2.4538671101760965,2.772799443007909,0.7127682157279404,太原直送,0.7127682157279404,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇南大街,111.81574696090156,38.07779280900536,50_136,111.81711241085787,38.07785850807351,4.0,4506900770.0,111.8148778,38.0774225,140123100837.0,1,1
太原直送,ALFS011,ALFS011,97,140123100862,娄烦***门市部,111.821307,38.077874,1.0,1.0,121.0,13.33,2.4547536031196646,2.7737967922921043,0.7135950426936798,太原直送,0.7135950426936798,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇南大街,111.81484482540094,38.07735604429734,50_136,111.81711241085787,38.07785850807351,4.0,4506900770.0,111.8148778,38.0774225,140123100862.0,1,1
太原直送,CLFS011,CLFS011,104,140123100902,娄烦***便利店,111.811716,38.073043,1.0,3.0,121.0,14.67,2.464362461750501,2.7845219177510487,0.7224065703805541,太原直送,0.7224065703805541,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇南大街,111.8052316296924,38.07250657318511,48_135,111.80552655442357,38.07336190286709,4.0,2330954586.0,111.8044451,38.0722748,140123100902.0,1,1
太原直送,ALFS011,ALFS011,99,140123100907,娄烦***门市部,111.821159,38.077758,1.0,1.0,121.0,43.67,2.4549350475686724,2.773982799825913,0.713724582861631,太原直送,0.713724582861631,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇南大街,111.81469648009572,38.07723974526253,50_136,111.81711241085787,38.07785850807351,4.0,4506900770.0,111.8148778,38.0774225,140123100907.0,1,1
太原直送,ALFS011,ALFS011,102,140123100909,娄烦***综合门市,111.81863,38.076155,1.0,1.0,121.0,27.0,2.4577317138933203,2.776973675215521,0.7159961874989295,太原直送,0.7159961874989295,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇南大街,111.81216156449705,38.075631734214,49_136,111.81131948264073,38.07785850807351,4.0,8829356003.0,111.8135399,38.0765333,140123100909.0,1,1
太原直送,CLFS011,CLFS011,119,140123100923,娄烦***合门市部,111.817263,38.07445,1.0,3.0,121.0,19.5,2.459915714718089,2.7790053367595413,0.7171082609683176,太原直送,0.7171082609683176,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇娄烦县中心敬老院,111.81079149344713,38.07392386946055,49_135,111.81131948264073,38.07336190286709,4.0,4506900542.0,111.809874,38.0745637,140123100923.0,1,1
太原直送,ALFS011,ALFS011,101,140123100928,娄烦***惠便利店,111.818828,38.076283,1.0,1.0,121.0,26.33,2.4575107383116395,2.7767382778396708,0.7158185048076119,太原直送,0.7158185048076119,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇南大街,111.81236002512104,38.07576012554103,49_136,111.81131948264073,38.07785850807351,4.0,8829356003.0,111.8135399,38.0765333,140123100928.0,1,1
太原直送,CLFS011,CLFS011,122,140123100950,娄烦***批发部,111.822505,38.076809,1.0,3.0,121.0,15.67,2.4548923998448458,2.77328296630996,0.7122552484187046,太原直送,0.7122552484187046,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇三元路,111.8160458641397,38.07629305280943,50_136,111.81711241085787,38.07785850807351,4.0,4506900714.0,111.8166867,38.0755725,140123100950.0,1,1
太原直送,ALFS011,ALFS011,120,140123100952,娄烦***门市部,111.816868,38.07227,1.0,1.0,121.0,33.33,2.461899575921403,2.7804282241685336,0.7171972389475589,太原直送,0.7171972389475589,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇美丽超市(大京线店)瑞泽苑A区,111.81039581033112,38.07174269213688,49_135,111.81131948264073,38.07336190286709,4.0,4506900492.0,111.8122471,38.0726692,140123100952.0,1,1
太原直送,CLFS011,CLFS011,118,140123100957,娄烦***兰门市,111.816036,38.074958,1.0,3.0,121.0,32.0,2.460242387044413,2.779820171817055,0.7183944252804344,太原直送,0.7183944252804344,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇南大街,111.809561513738,38.07442973593688,49_135,111.81131948264073,38.07336190286709,4.0,4506900542.0,111.809874,38.0745637,140123100957.0,1,1
太原直送,ALFS011,ALFS011,122,140123100959,娄烦***万家超市,111.815662,38.072186,1.0,1.0,121.0,48.0,2.462687714587048,2.78151740102358,0.7183803778013403,太原直送,0.7183803778013403,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇瑞泽苑A区,111.80918695677212,38.07165647770625,49_135,111.81131948264073,38.07336190286709,4.0,4506900542.0,111.809874,38.0745637,140123100959.0,1,1
太原直送,ALFS011,ALFS011,84,140123100960,娄烦***春门市,111.817461,38.078781,1.0,1.0,122.0,24.67,2.456326760699401,2.7766917493594825,0.7175322114497776,太原直送,0.7175322114497776,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇游子幼儿园,111.81098945224691,38.078256132437225,49_136,111.81131948264073,38.07785850807351,4.0,8829356005.0,111.8114414,38.0785671,140123100960.0,1,1
太原直送,CLFS011,CLFS011,130,140123100988,娄烦***门市二部,111.815103,38.074535,1.0,3.0,121.0,33.0,2.461139566183117,2.7808402679645288,0.7192588870246995,太原直送,0.7192588870246995,山西省,太原市,娄烦县,娄烦镇,山西省太原市娄烦县娄烦镇南大街,111.80862635703458,38.07400495432225,49_135,111.81131948264073,38.07336190286709,4.0,4506900542.0,111.809874,38.0745637,140123100988.0,1,1
