station_name,line_code,line_name,deliver_no,customer_code,customer_name,longitude,latitude,order_cycle_type,order_weekday,city_village_code,avg_order_qty,distance_to_平城直送,distance_to_灵丘中转站,distance_to_太原直送,nearest_station,distance_to_station,province,city,district,township,full_address,lon_84,lat_84,grid_id,LonGridCenter,LatGridCenter,group,customer_osmid_mapping,OSM_X,OSM_Y,BB_RETAIL_CUSTOMER_CODE,kmeans_cluster,dbscan_label,kmeans_label
太原直送,DGJS012,DGJS012,49,140181100094,古交***润英商店,112.171803,37.917813,1.0,4.0,111.0,23.33,2.403405522697323,2.567473000112172,0.3598940357938734,太原直送,0.3598940357938734,山西省,太原市,古交市,西曲街道,山西省太原市古交市西曲街道西曲社区,112.16519512172776,37.91707828111814,110_100,112.16468810388734,37.91598072064229,3.0,7840705996.0,112.1651003,37.9171392,140181100094.0,1,6,3
太原直送,AGJS011,AGJS011,109,140181100097,古交***振明商店,112.168408,37.913006,1.0,1.0,111.0,29.67,2.409239474325868,2.5730666330635485,0.3640216493479474,太原直送,0.3640216493479474,山西省,太原市,古交市,桃园街道,山西省太原市古交市桃园街道金牛大街古交市第一小学,112.16179194125256,37.91226396804242,110_99,112.16468810388734,37.91148411543587,3.0,1378997462.0,112.1622746,37.9115492,140181100097.0,1,6,3
太原直送,AGJS012,AGJS012,9,140181100106,古交***云红商店,112.173155,37.915579,1.0,1.0,111.0,50.33,2.4047572171460474,2.5677228065359805,0.3589151425337248,太原直送,0.3589151425337248,山西省,太原市,古交市,西曲街道,山西省太原市古交市西曲街道迎宾路西曲园,112.16655088007964,37.914846376580414,110_100,112.16468810388734,37.91598072064229,3.0,5235187218.0,112.1663336,37.9148924,140181100106.0,1,6,3
太原直送,DGJS012,DGJS012,32,140181100109,古交***玲小卖部,112.174023,37.915507,1.0,4.0,111.0,34.0,2.4044187759123807,2.5670699652539617,0.3580704665229966,太原直送,0.3580704665229966,山西省,太原市,古交市,西曲街道,山西省太原市古交市西曲街道新安路60号西曲园,112.16742112759265,37.91477599024973,110_100,112.16468810388734,37.91598072064229,3.0,2640721006.0,112.1668915,37.9148493,140181100109.0,1,6,3
太原直送,AGJS012,AGJS012,3,140181100119,古交***笑笑商店,112.173157,37.914808,1.0,1.0,111.0,48.0,2.405439472567328,2.5681820533603097,0.3590393498225473,太原直送,0.3590393498225473,山西省,太原市,古交市,西曲街道,山西省太原市古交市西曲街道迎宾路山西焦煤西山煤电西曲矿206小区,112.16655297799524,37.914075228428906,110_100,112.16468810388734,37.91598072064229,3.0,5235187213.0,112.1666428,37.9143821,140181100119.0,1,6,3
太原直送,AGJS011,AGJS011,120,140181100152,古交***永红商店,112.171752,37.912314,1.0,1.0,111.0,83.67,2.4083006103628324,2.5707995788674376,0.3608428138705289,太原直送,0.3608428138705289,山西省,太原市,古交市,桃园街道,山西省太原市古交市桃园街道通顺路古交二中,112.16514465188378,37.91157810228297,110_99,112.16468810388734,37.91148411543587,3.0,2640721047.0,112.1648397,37.9112494,140181100152.0,1,6,3
太原直送,CGJS012,CGJS012,38,140181100255,古交***百信商店,112.175332,37.911029,1.0,3.0,111.0,68.0,2.4077830224771093,2.5687013566391883,0.3575398116531946,太原直送,0.3575398116531946,山西省,太原市,古交市,桃园街道,山西省太原市古交市桃园街道大川西路迎宾大酒店客房,112.16873403849938,37.910299563711696,111_99,112.1704810321045,37.91148411543587,3.0,6334716303.0,112.168909,37.9104442,140181100255.0,1,6,3
太原直送,BGJS011,BGJS011,64,140181100457,古交***梅香一店,112.173163,37.910293,1.0,2.0,111.0,51.33,2.409438498831621,2.570878986009449,0.3598046406037558,太原直送,0.3598046406037558,山西省,太原市,古交市,桃园街道,山西省太原市古交市桃园街道桃园路古交市水务局大楼,112.16655953658989,37.90955935478737,110_99,112.16468810388734,37.91148411543587,3.0,2640721050.0,112.166896,37.9091273,140181100457.0,1,6,3
太原直送,DGJS012,DGJS012,50,140181100461,古交***招福商店,112.171949,37.917974,1.0,4.0,111.0,25.67,2.403195136110465,2.56725976556678,0.3597247382332794,太原直送,0.3597247382332794,山西省,太原市,古交市,西曲街道,山西省太原市古交市西曲街道西曲社区,112.1653414792522,37.917239586986526,110_100,112.16468810388734,37.91598072064229,3.0,7840705996.0,112.1651003,37.9171392,140181100461.0,1,6,3
太原直送,AGJS012,AGJS012,25,140181100464,古交***维庆商店,112.168827,37.91091,1.0,1.0,111.0,23.0,2.410901127264452,2.573983475846342,0.3639657020173806,太原直送,0.3639657020173806,山西省,太原市,古交市,桃园街道,山西省太原市古交市桃园街道通顺巷西苑广场,112.1622122735546,37.910168342265074,110_99,112.16468810388734,37.91148411543587,3.0,5235187206.0,112.1616196,37.9100084,140181100464.0,1,6,3
太原直送,BGJS012,BGJS012,11,140181100469,古交***赖来商店,112.169467,37.921824,1.0,2.0,111.0,24.0,2.4009412702082065,2.5669576368241844,0.3616017649804848,太原直送,0.3616017649804848,山西省,太原市,古交市,西曲街道,山西省太原市古交市西曲街道西曲班组长楼,112.16285260939756,37.92108569642768,110_101,112.16468810388734,37.92047732584872,3.0,6334716089.0,112.1620674,37.9196312,140181100469.0,1,6,3
太原直送,AGJS012,AGJS012,36,140181100476,古交***爱英商店,112.169105,37.913624,1.0,1.0,111.0,41.0,2.408368392925176,2.572138487253357,0.3632313658055962,太原直送,0.3632313658055962,山西省,太原市,古交市,桃园街道,山西省太原市古交市桃园街道滨河南路汾河公园,112.16249066343885,37.91288339466919,110_99,112.16468810388734,37.91148411543587,3.0,6334716079.0,112.163673,37.9124331,140181100476.0,1,6,3
太原直送,DGJS012,DGJS012,48,140181100636,古交***国庆商店,112.171723,37.917882,1.0,4.0,111.0,22.67,2.403381567018646,2.5674960113764533,0.3599623044445071,太原直送,0.3599623044445071,山西省,太原市,古交市,西曲街道,山西省太原市古交市西曲街道西曲社区,112.1651149068976,37.91714714465464,110_100,112.16468810388734,37.91598072064229,3.0,7840705996.0,112.1651003,37.9171392,140181100636.0,1,6,3
太原直送,AGJS012,AGJS012,39,140181100707,古交***材经销部,112.170206,37.913056,1.0,1.0,111.0,20.33,2.4083602346945567,2.5715950671637686,0.3622407380983055,太原直送,0.3622407380983055,山西省,太原市,古交市,桃园街道,山西省太原市古交市桃园街道仁义路古交市第一小学,112.16359457206516,37.91231734712985,110_99,112.16468810388734,37.91148411543587,3.0,6334716079.0,112.163673,37.9124331,140181100707.0,1,6,3
