station_name,line_code,line_name,deliver_no,customer_code,customer_name,longitude,latitude,order_cycle_type,order_weekday,city_village_code,avg_order_qty,distance_to_平城直送,distance_to_灵丘中转站,distance_to_太原直送,nearest_station,distance_to_station,province,city,district,township,full_address,lon_84,lat_84,grid_id,LonGridCenter,LatGridCenter,group,customer_osmid_mapping,OSM_X,OSM_Y,BB_RETAIL_CUSTOMER_CODE,kmeans_cluster,dbscan_label
太原直送,BWLS003,BWLS003,6,140110101092,太原***花百货店,112.437331,37.680235,1.0,2.0,220.0,23.67,2.514354468860741,2.520504879310687,0.3071767418083556,太原直送,0.3071767418083556,山西省,太原市,晋源区,晋祠镇,山西省太原市晋源区晋祠镇永茂便利,112.43069857404518,37.67940336790283,156_47,112.4311628018766,37.677660644701874,2.0,7689997443.0,112.4305898,37.6793659,140110101092.0,0,12
太原直送,BWLS003,BWLS003,28,140110101481,太原***节百货店,112.439469,37.679579,1.0,2.0,220.0,24.0,2.514249523515915,2.519444082533485,0.3071859688722786,太原直送,0.3071859688722786,山西省,太原市,晋源区,晋祠镇,山西省太原市晋源区晋祠镇王郭村委会,112.43284091551986,37.67875073884894,156_47,112.4311628018766,37.677660644701874,2.0,6947004418.0,112.4326391,37.678764,140110101481.0,0,12
太原直送,BWLS003,BWLS003,17,140110101487,太原***建军商店,112.438808,37.678504,1.0,2.0,220.0,18.33,2.51548453627249,2.520669819574357,0.308405249543522,太原直送,0.308405249543522,山西省,太原市,晋源区,晋祠镇,山西省太原市晋源区晋祠镇太原市晋源区王郭村民委员会,112.43217870213036,37.67767466383299,156_47,112.4311628018766,37.677660644701874,2.0,7689997393.0,112.4321181,37.67763,140110101487.0,0,12
太原直送,BWLS002,BWLS002,69,140110103309,太原***平连商店,112.437272,37.665556,1.0,2.0,220.0,16.0,2.52819275661845,2.5308759081347723,0.3212574080235333,太原直送,0.3212574080235333,山西省,太原市,晋源区,晋祠镇,山西省太原市晋源区晋祠镇南张村村委会,112.43064122255689,37.66472423504283,156_44,112.4311628018766,37.66417082908261,2.0,7689974582.0,112.4306917,37.6648178,140110103309.0,0,12
太原直送,BWLS003,BWLS003,18,140110103386,太原***元副食部,112.444177,37.676884,1.0,2.0,220.0,23.67,2.5152033862192926,2.517994026325321,0.3084676951270571,太原直送,0.3084676951270571,山西省,太原市,晋源区,晋祠镇,山西省太原市晋源区晋祠镇三角社23号楼,112.43755942425172,37.67606380172369,157_47,112.43695573009376,37.677660644701874,2.0,7689997323.0,112.4381643,37.6758557,140110103386.0,0,12
太原直送,BWLS002,BWLS002,42,140110104000,太原***刘盛商店,112.422847,37.658289,1.0,2.0,220.0,22.67,2.5399139409523253,2.546233527770963,0.3324852096439719,太原直送,0.3324852096439719,山西省,太原市,晋源区,姚村镇,山西省太原市晋源区姚村镇广源路中国石油枣园头加油站,112.41619464253942,37.65743962224441,153_43,112.41378401722513,37.65967422387618,2.0,7689988051.0,112.415949,37.6572847,140110104000.0,0,12
太原直送,BWLS002,BWLS002,67,140110105035,太原***梅小卖部,112.436941,37.665011,1.0,2.0,220.0,15.67,2.528817353481265,2.5314949121222776,0.3218733672238174,太原直送,0.3218733672238174,山西省,太原市,晋源区,晋祠镇,山西省太原市晋源区晋祠镇北街,112.4303096498689,37.66417873286645,156_44,112.4311628018766,37.66417082908261,2.0,7689974565.0,112.4302572,37.6640874,140110105035.0,0,12
太原直送,BWLS002,BWLS002,44,140110109452,太原***生便利店,112.429089,37.657252,1.0,2.0,220.0,50.33,2.5387706213458885,2.542533695075441,0.331567813722922,太原直送,0.331567813722922,山西省,太原市,晋源区,姚村镇,山西省太原市晋源区姚村镇太原市鼎顺源种养殖专业合作社,112.42244511648786,37.65640918255399,154_42,112.41957694544227,37.65517761866976,2.0,7689988043.0,112.4222911,37.6549789,140110109452.0,0,12
太原直送,BWLS002,BWLS002,52,140110109935,太原***煜百货店,112.430717,37.656539,1.0,2.0,220.0,79.0,2.538891482707361,2.541882674099058,0.3317713414265876,太原直送,0.3317713414265876,山西省,太原市,晋源区,姚村镇,山西省太原市晋源区姚村镇睿煜百货店,112.4240757264612,37.655698181733975,155_42,112.42536987365943,37.65517761866976,2.0,7689988043.0,112.4222911,37.6549789,140110109935.0,0,12
太原直送,BWLS002,BWLS002,61,140110110148,太原***点利超市,112.43827,37.661104,1.0,2.0,220.0,68.33,2.532050580131839,2.533310395179591,0.3252588729765838,太原直送,0.3252588729765838,山西省,太原市,晋源区,晋祠镇,山西省太原市晋源区晋祠镇小牛线,112.4316417146061,37.660273822634,156_43,112.4311628018766,37.65967422387618,2.0,7689997259.0,112.4319086,37.6600626,140110110148.0,0,12
