station_name,line_code,line_name,deliver_no,customer_code,customer_name,longitude,latitude,order_cycle_type,order_weekday,city_village_code,avg_order_qty,distance_to_平城直送,distance_to_灵丘中转站,distance_to_太原直送,nearest_station,distance_to_station,province,city,district,township,full_address,lon_84,lat_84,grid_id,LonGridCenter,LatGridCenter,group,customer_osmid_mapping,OSM_X,OSM_Y,BB_RETAIL_CUSTOMER_CODE,kmeans_cluster,dbscan_label,kmeans_label
太原直送,DWLS052,DWLS052,115,140105111019,（唐***潭唐久便利店,112.594279,37.737155,1.0,4.0,112.0,34.33,2.411119969337069,2.3698167158523016,0.2460806395066435,太原直送,0.2460806395066435,山西省,太原市,小店区,唐槐街道,山西省太原市小店区唐槐街道开新街云特区,112.58805407602917,37.73666437073425,183_60,112.58757186373984,37.73611651238537,1.0,1993721583.0,112.5874078,37.7366693,140105111019.0,0,0,22
太原直送,DWLS052,DWLS052,113,140105113153,太原***盛便利店,112.594335,37.737252,1.0,4.0,112.0,35.33,2.411010959926355,2.369707903921072,0.2460025594277431,太原直送,0.2460025594277431,山西省,太原市,小店区,唐槐街道,山西省太原市小店区唐槐街道开新街云特区,112.58811006584908,37.73676138553482,183_60,112.58757186373984,37.73611651238537,1.0,1993721583.0,112.5874078,37.7366693,140105113153.0,0,0,22
太原直送,DWLS051,DWLS051,59,140105116982,太原***小芳商店,112.588276,37.73418,1.0,4.0,111.0,96.33,2.4157011030444133,2.376116450397372,0.2473968925795096,太原直送,0.2473968925795096,山西省,太原市,小店区,唐槐街道,山西省太原市小店区唐槐街道龙盛街4号宁达盛世,112.5820502722969,37.733687508125925,182_59,112.5817789355227,37.73161990717895,1.0,1993723225.0,112.5817278,37.7342373,140105116982.0,0,0,22
太原直送,DWLS052,DWLS052,112,140105117219,太原***润元超市,112.594335,37.737252,1.0,4.0,111.0,66.0,2.411010959926355,2.369707903921072,0.2460025594277431,太原直送,0.2460025594277431,山西省,太原市,小店区,唐槐街道,山西省太原市小店区唐槐街道开新街云特区,112.58811006584908,37.73676138553482,183_60,112.58757186373984,37.73611651238537,1.0,1993721583.0,112.5874078,37.7366693,140105117219.0,0,0,22
太原直送,DWLS052,DWLS052,111,140105117237,太原***明珠超市,112.594235,37.737281,1.0,4.0,111.0,34.67,2.4110119549475453,2.3697560468573533,0.2459474204133833,太原直送,0.2459474204133833,山西省,太原市,小店区,唐槐街道,山西省太原市小店区唐槐街道开新街云特区,112.5880100606406,37.73679037349066,183_60,112.58757186373984,37.73611651238537,1.0,1993721583.0,112.5874078,37.7366693,140105117237.0,0,0,22
太原直送,DWLS052,DWLS052,114,140105118359,太原***海金超市,112.594279,37.737155,1.0,4.0,111.0,25.33,2.411119969337069,2.3698167158523016,0.2460806395066435,太原直送,0.2460806395066435,山西省,太原市,小店区,唐槐街道,山西省太原市小店区唐槐街道开新街云特区,112.58805407602917,37.73666437073425,183_60,112.58757186373984,37.73611651238537,1.0,1993721583.0,112.5874078,37.7366693,140105118359.0,0,0,22
太原直送,DWLS051,DWLS051,64,140105119267,山西***飞便利店,112.590152,37.735277,1.0,4.0,111.0,85.33,2.4141082453429825,2.374026645127634,0.2468050109641171,太原直送,0.2468050109641171,山西省,太原市,小店区,唐槐街道,山西省太原市小店区唐槐街道全季酒店(太原综改示范区店),112.58392672653196,37.73478527434359,182_60,112.5817789355227,37.73611651238537,1.0,1993723227.0,112.5817277,37.7344051,140105119267.0,0,0,22
太原直送,DWLS052,DWLS052,126,140105119507,山西***泰烟酒店,112.594609,37.732255,1.0,4.0,111.0,82.0,2.415718512334576,2.3731333285791103,0.2508874911190252,太原直送,0.2508874911190252,山西省,太原市,小店区,唐槐街道,山西省太原市小店区唐槐街道山西智创城NO.1(南门),112.5883846428365,37.731764076260966,183_59,112.58757186373984,37.73161990717895,1.0,1993721581.0,112.5874029,37.7316423,140105119507.0,0,0,22
太原直送,DWLS051,DWLS051,62,140105119649,山西***斌便利店,112.590792,37.723988,1.0,4.0,112.0,62.33,2.424733537114957,2.381752939592396,0.2578946006142801,太原直送,0.2578946006142801,山西省,太原市,小店区,唐槐街道,山西省太原市小店区唐槐街道正阳街新凯纺织,112.58456817643324,37.72349575076101,182_57,112.5817789355227,37.722626696766106,1.0,1993721576.0,112.5873954,37.7237833,140105119649.0,0,0,22
太原直送,DWLS052,DWLS052,125,140105119938,（金***康金虎便利店,112.594638,37.732159,1.0,4.0,111.0,52.33,2.415802151572222,2.3731828157830512,0.2509877520537571,太原直送,0.2509877520537571,山西省,太原市,小店区,唐槐街道,山西省太原市小店区唐槐街道康寿街山西智创城NO.1,112.588413653862,37.73166807352344,183_59,112.58757186373984,37.73161990717895,1.0,1993721581.0,112.5874029,37.7316423,140105119938.0,0,0,22
