station_name,line_code,line_name,deliver_no,customer_code,customer_name,longitude,latitude,order_cycle_type,order_weekday,city_village_code,avg_order_qty,distance_to_平城直送,distance_to_灵丘中转站,distance_to_太原直送,nearest_station,distance_to_station,province,city,district,township,full_address,lon_84,lat_84,grid_id,LonGridCenter,LatGridCenter,group,customer_osmid_mapping,OSM_X,OSM_Y,BB_RETAIL_CUSTOMER_CODE,kmeans_cluster,dbscan_label,kmeans_label
太原直送,CWLS052,CWLS052,147,140107101342,太原***盛民商店,112.579178,37.888777,1.0,3.0,111.0,35.67,2.270994620324982,2.2735997292408365,0.0997261288780429,太原直送,0.0997261288780429,山西省,太原市,杏花岭区,巨轮街道,山西省太原市杏花岭区巨轮街道新开南巷19号北东佳苑,112.57292872289884,37.88829955303944,180_94,112.57019307908838,37.88900108940375,2.0,7682867757.0,112.5746939,37.8880855,140107101342.0,0,0,7
太原直送,CWLS052,CWLS052,199,140107104800,太原***利民商店,112.581698,37.886328,1.0,3.0,111.0,24.0,2.272537061735626,2.273452445107438,0.1031324015525684,太原直送,0.1031324015525684,山西省,太原市,杏花岭区,坝陵桥街道,山西省太原市杏花岭区坝陵桥街道新开北巷东瑞小区东院,112.57545106645712,37.88585202372346,181_93,112.57598600730554,37.88450448419733,1.0,3881150796.0,112.5775855,37.8851414,140107104800.0,0,0,7
太原直送,CWLS052,CWLS052,145,140107104854,太原***鹏百货店,112.579489,37.888974,1.0,3.0,111.0,21.67,2.2707104146114743,2.273238375168345,0.0997203759369149,太原直送,0.0997203759369149,山西省,太原市,杏花岭区,巨轮街道,山西省太原市杏花岭区巨轮街道北大街7号北东佳苑,112.57323997409584,37.88849684221695,181_94,112.57598600730554,37.88900108940375,0.0,7682867757.0,112.5746939,37.8880855,140107104854.0,0,0,7
太原直送,CWLS052,CWLS052,133,140107105136,太原***梅小卖部,112.583719,37.889633,1.0,3.0,111.0,23.33,2.268767828746692,2.269712367386003,0.1014498377327404,太原直送,0.1014498377327404,山西省,太原市,杏花岭区,巨轮街道,山西省太原市杏花岭区巨轮街道建设北路建设北路335号院,112.57747307046604,37.889158969862585,181_94,112.57598600730554,37.88900108940375,0.0,7217345075.0,112.5773562,37.8894871,140107105136.0,0,0,7
太原直送,CWLS052,CWLS052,118,140107106773,太原***牛子商店,112.578714,37.894829,1.0,3.0,111.0,16.33,2.265390884246024,2.269785798948432,0.0943564742717744,太原直送,0.0943564742717744,山西省,太原市,杏花岭区,敦化坊街道,山西省太原市杏花岭区敦化坊街道胜利东街71号山西会馆·晋菜·晋商宴·牌匾博物馆(胜利东街店),112.57246360233506,37.894352297176255,180_95,112.57019307908838,37.893497694610176,0.0,7843357425.0,112.572096,37.8941599,140107106773.0,0,0,7
太原直送,CWLS052,CWLS052,187,140107107221,太原***印小卖部,112.580753,37.884158,1.0,3.0,111.0,21.0,2.2748933005345537,2.275631206845694,0.1044955397373493,太原直送,0.1044955397373493,山西省,太原市,杏花岭区,坝陵桥街道,山西省太原市杏花岭区坝陵桥街道兴业银行(新开南巷社区支行)棉织厂宿舍,112.57450558834378,37.88368093817873,181_93,112.57598600730554,37.88450448419733,1.0,7682867762.0,112.5744525,37.8812492,140107107221.0,0,0,7
太原直送,CWLS052,CWLS052,159,140107107328,太原***洛达商店,112.573416,37.891235,1.0,3.0,111.0,26.67,2.270466163598347,2.2761074265517443,0.0946992312165148,太原直送,0.0946992312165148,山西省,太原市,杏花岭区,巨轮街道,山西省太原市杏花岭区巨轮街道五一路,112.56716035800012,37.89075254727958,179_94,112.56440015087122,37.88900108940375,4.0,4214135200.0,112.5669732,37.8905611,140107107328.0,0,0,7
太原直送,CWLS052,CWLS052,100,140107107859,太原***裕隆商行,112.572092,37.893885,1.0,3.0,111.0,75.67,2.2683684111680384,2.275258933431536,0.091740033600386,太原直送,0.091740033600386,山西省,太原市,杏花岭区,巨轮街道,山西省太原市杏花岭区巨轮街道胜利街,112.56583438661362,37.89340157988328,179_95,112.56440015087122,37.893497694610176,2.0,7843319430.0,112.5649672,37.8933041,140107107859.0,0,0,7
太原直送,CWLS052,CWLS052,91,140107108190,太原***福昌商店,112.573586,37.893953,1.0,3.0,111.0,28.0,2.26783286181874,2.274122768444123,0.0924199218188359,太原直送,0.0924199218188359,山西省,太原市,杏花岭区,巨轮街道,山西省太原市杏花岭区巨轮街道胜利街,112.5673302492882,37.89347123769478,180_95,112.57019307908838,37.893497694610176,0.0,2109888103.0,112.5669354,37.893396,140107108190.0,0,0,7
太原直送,CWLS052,CWLS052,198,140107108412,太原***宏小吃部,112.581698,37.886328,1.0,3.0,111.0,33.0,2.272537061735626,2.273452445107438,0.1031324015525684,太原直送,0.1031324015525684,山西省,太原市,杏花岭区,坝陵桥街道,山西省太原市杏花岭区坝陵桥街道新开北巷东瑞小区东院,112.57545106645712,37.88585202372346,181_93,112.57598600730554,37.88450448419733,1.0,3881150796.0,112.5775855,37.8851414,140107108412.0,0,0,7
